personId,movieId,characters
36554,1378,"Ann, Lady of the Gutter"
36556,1378,Sextra (one of the participants in the orgy sequence)
32384,3537,Angelo
32385,3537,Coco
32386,3537,Bruno
32387,3537,Lisa
32389,3537,Michael
32390,3537,Shorofsky
32391,3537,Mrs. Finsecker
32392,3537,Francois Lafete
32393,3537,Montgomery
32394,3537,Mrs. Sherwood
32395,3537,Lydia
32396,3537,M.C.
35780,11518,Narayan Shankar
35742,11518,Raj Aryan Malhotra
87773,11518,Megha
35792,11518,Karan Choudhry
69711,11518,Sameer Sharma
87705,11518,Sanjana
6217,11518,Kake
69709,11518,Vikram Kapoor
87304,11518,Preeto
691,11518,Major General Khanna
11022,9792,Doug Bukowski
8183,9792,Ethel Carter
5025,9792,Lynn Carter
28660,9792,Brenda Carter
59283,9792,Bobby Carter
19453,9792,Gas Station Attendant
1275,9792,Papa Jupiter
19976,9792,Lizard
15854,9792,Big Bob Carter
59284,9792,Big Brain
37008,9792,Pluto
59286,9792,Ruby
56614,9017,D.C.
5473,9017,Hunt
3901,9017,Prior
10297,11170,Jack Lengyel
28657,11170,Red Dawson
53650,11170,Nate Ruffin
11064,11170,President Dedmon
6972,11170,Paul Griffen
51072,11170,Annie Cantrell
31717,11170,Carole Dawson
62816,13523,Ian
58370,13523,Felicia
54729,13523,Lance
11006,13523,Rex
13922,13523,Ezekiel
52050,13523,Mary
74618,13523,Ms. Tasty
64135,13523,Andy
87736,14613,Torunn
215395,14613,Pym
167756,14613,Azari
101247,14613,Hawkeye
71535,14613,Tony Stark:Iron Man:Ultron
74370,14613,Betty Ross
15140,11689,Matt Kirby
18841,11689,Wilbur Walsh
41127,11689,Suzy Lee
1232,11689,Capt. McBride
33810,11689,Fred 'Curly' Cline
1076431,11689,Bloodsucker
43240,11689,Geronimo
103617,11689,Fred's Henchman
2405,2841,Mathilde
16790,2841,Manech
2413,2841,Sylvain
18177,2841,Pierre-Marie Rouvières
13689,2841,Germain Pire
8293,2841,Tina Lombardi
1038,2841,Elodie Gordes
28463,2841,Benjamin Gordes
27978,2841,Six-Soux
2407,2841,Un Breton
27978,2841,Six Sous
14606,2841,Célestin Poux
17257,2841,la soeur de Günther
13687,2841,Commandant Lavrouye
77885,16690,Peter Pan (Voice)
34982,16690,Smee (Voice)
60739,16690,Wendy Darling (voice)
6949,10873,F. W. Murnau
5293,10873,Max Schreck
1646,10873,Albin Grau
2130,10873,Fritz Arno Wagner
2462,10873,Greta Schröder
1926,10873,Gustav von Wangenhein
1932,11113,Eliza Doolittle
35321,11113,Professor Henry Higgins
12727,11113,Alfred P. Doolittle
15387,11113,Colonel Hugh Pickering
3366,11113,Mrs. Higgins
140914,11113,Freddy Eynsford-Hill
6609,11113,Zoltan Karpathy
89895,11113,Mrs. Pearce
95263,11113,Mrs. Eynsford- Hill
126656,11113,Butler
1623,10451,Chu
65352,10451,Jia-Ning
65353,10451,Jia-Chien
65354,10451,Jia-Jen
57054,10451,Li Kai
4135,4478,John Gage
3416,4478,Diana Murphy
57755,4478,David Murphy
5950,4478,Mr. Shackleford
17485,4478,Jeremy
879,4478,Day Tripper
9188,4478,Auction M.C.
37438,4478,Mr. Langford
37439,4478,Van Buren
1639,145,Bess McNeill
1640,145,Jan Nyman
1641,145,Dodo McNeill
1642,145,Terry
1643,145,Dr. Richardson
1645,145,Mother
1646,145,Sadistic Sailor
1647,145,Pits
1648,145,Pim
1158,968,Sonny
3096,968,Sal
1466,968,Det. Sgt. Eugene Moretti
14541,968,Leon
14542,968,Sheldon
14543,968,TV Anchorman
14545,968,Mulvaney
10556,968,Jenny
14551,968,Edna
14552,968,Stevie
2714,968,Murphy
16483,9876,Sgt. Joe Bomowski
59956,9876,Tutti Bomowski
10080,9876,Lt. Gwen Harper
16407,9876,Parnell
4790,9876,Paulie
2886,9876,Munroe
4090,11050,Aurora Greenway
26513,11050,Emma Greenway Horton
514,11050,Garrett Breedlove
518,11050,Vernon Dahlart
8447,11050,Flap Horton
12074,11050,Sam Burns
150974,11050,Teddy Horton
10017,11234,Robert Neville
2516,11234,Matthias
43976,11234,Lisa
68681,11234,Dutch
104907,11234,Zach
16060,11234,Tommy
9137,9801,Bridget Jones
5472,9801,Mark Darcy
3291,9801,Daniel Cleaver
6857,9801,Rebecca
9138,9801,Bridget's Mum
388,9801,Bridget's Dad
9145,9801,Tom
9144,9801,Shazza
1834,9801,Jude
9140,9801,Uncle Geoffrey
9139,9801,Una Alconbury
174982,9801,Richard Finch
224664,74842,
81363,74842,
111375,74842,
31536,30675,Iron Man (voice)
59311,30675,Red King (voice)
24362,30675,Korg (voice)
106775,30675,Hiroim (voice)
106776,30675,Miek (voice)
583061,30675,Lavin Skee (voice)
65505,10514,Dr. Jeremy Stone
14831,10514,Dr. Charles Dutton
65508,10514,Dr. Mark Hall
39709,10514,Dr. Ruth Leavitt
157439,10514,Karen Anson
30987,10514,Jackson
33060,10514,Major Manchek
123722,10514,General Sparks
176446,10514,Dr. Robertson
118484,10514,Grimes
4976,10514,Senator from Vermont
23459,12271,Edie Sedgwick
529,12271,Andy Warhol
17244,12271,Musician
8211,12271,Richie Berlin
11669,12271,Chuck Wein
72003,12271,Brigid Polk
17628,12271,Ingrid Superstar
54738,12271,Gerard Malanga
52647,12271,Syd Pepperman
5151,12271,Julia Warhol
37421,12271,Fuzzy Sedgwick
52995,12271,James Townsend
7796,12271,Diana Vreeland
161860,12271,Mort Silvers
13023,12271,Mrs. Whitley
31078,16007,Light Yagami
79037,16007,L
84620,16007,Misa Amane
84622,16007,Watari
17052,1901,Carter Duryea
1245,1901,Alex Foreman
6065,1901,Dan Foreman
19838,1901,Ann Foreman
19839,1901,Morty
9048,1901,Mark Steckle
4492,1901,Eugene Kalb
11826,1901,Kimberly
13936,1901,Corwin
15232,1901,Enrique Colon
33457,1901,Alicia
16427,1901,Hector
10859,7553,Monty
1772,7553,Serena
15033,7553,Dean
28638,7553,Dan
40481,7553,Raddimus
8687,7553,Bishop
52935,7553,Mitch
52936,7553,Amy
52937,7553,Calvin
10402,7553,Naomi
52938,7553,Natasha
52939,7553,T-Dog
52940,7553,Nick
31837,7553,Floyd
20492,7553,Danielle
57578,74725,Shel
26679,74725,The Doctor
2876,2144,Randy
882,2144,Jewel Valentino
3392,2144,Mr. Burmeister
781,2144,Carl Harding
21986,2144,Dr. Green
1230,2144,Detc. Dehling
38559,12211,Connor MacLeod
27422,12211,Jacob Kell
71900,12211,Duncan MacLeod
1341,12211,Jin Ke
9146,12211,Kate MacLeod:Faith
53515,12211,Heather MacLeod
18897,9404,Insp. Chan Ka Kui
44922,9404,'Uncle' Bill Wong
24898,9404,Russian Hit Man
7453,1678,Kyohei Yamane-hakase
18615,1678,Hideto Ogata
30568,1678,Daisuke Serizawa-hakase
17270,79316,Samantha McCall
70303,79316,Zach McCall
36221,79316,Father Thomas
96018,79316,Mason
1224238,79316,Emily
76021,79316,Keith
485005,79316,Suzie
37014,38541,Eva
2712,38541,Mickey
16501,38541,Josh
24047,38541,Delvin
225,38541,Adrien
2165,38541,Marilyn
1020716,38541,Sam
130024,38541,Liz
550843,50837,Martha
12791,50837,Ted
16861,50837,Patrick
34490,50837,Lucy
55493,50837,Watts
936970,50837,Sarah
131871,50837,Zoe
287,8967,Mr. O'Brien
2228,8967,Jack
83002,8967,Mrs. O'Brien
10981,8967,Grandmother
59662,8967,Jack's Wife
52474,9571,Randall 'Pink' Floyd
51792,9571,Ron Slater
56934,9571,Mitch Kramer
58001,9571,Jodie Kramer
6163,9571,Mike Newhouse
63,9571,Michelle Burroughs
10297,9571,David Wooderson
880,9571,Fred O'Bannion
16484,9571,Simone Kerr
7489,9571,Darla Marks
1813,13944,Claire Summers
17178,13944,Eric
6861,13944,Perry
1902,13944,Toni
52,13944,Arkin
12643,13944,Jack
77164,13944,Dean
20387,13944,Shannon
70175,13944,Janice
30489,13944,Hospital Receptionist
973519,13944,Young Claire
5064,688,Francesca Johnson
190,688,Robert Kincaid
10379,688,Michael Johnson
10380,688,Richard Johnson
10383,688,Betty
10386,688,Madge
11885,10172,"Chuck Mitchell, Jr."
9778,10172,Nick Persons
9781,10172,Suzanne Persons
64064,10172,Lindsey Persons
64066,10172,Kevin Persons
70851,17610,Zed
39995,17610,Oh
59315,17610,Princess Inanna
17485,17610,High Priest
212,17610,Cain
54691,17610,Isaac
980,17610,Sargon
5587,17610,Abraham
36594,17610,Eema
83873,17610,Maya
3982,17610,King
14226,17610,Queen
22297,17610,Zaftig the Eunuch
22226,17610,Abel
217524,17610,Lilith
1524,17610,Adam
6554,190880,Guillaume
9765,190880,Babou
9824,190880,Ingeborg
10744,190880,Raymund
15111,3513,Alain Lefevre
31164,3513,Luther
782,3513,Sgt. Steinkampf
20070,3513,Lucien Galgani
32358,3513,Katarina
33259,3597,Julie James
11863,3597,Helen Shivers
11864,3597,Barry William Cox
33260,3597,Ray Bronson
20751,3597,Elsa Shivers
16478,3597,Max Neurick
17348,3597,Benjamin Willis
8256,3597,Melissa Egan
33262,3597,Officer David Caporizo
15397,15383,Philippe Gerbier
12267,15383,Luc Jardie
19162,15383,Jean François Jardie
12266,15383,Mathilde
35003,15383,Félix Lepercq
39349,15383,Paul Dounat
24907,15383,le Commandant du camp
15137,15383,le coiffeur
11181,9466,Lee Simon
351,9466,Robin Simon
3266,9466,Tony Gardella
6193,9466,Brandon
6885,9466,Supermodel
1920,9466,Nola
29369,9466,Nicole Oliver
351,9466,Robin Simon
10696,9466,Bonnie
10739,9466,Nina - the Hooker
38160,9466,Iris
556036,9466,Pinky Virdon
21385,9466,Lou DeMarco
5587,9466,David
19,9466,Evelyn Isaacs
5090,9466,Darrow Entourage
6807,9466,Darrow Entourage
33260,11024,Fred
11863,11024,Daphne
26457,11024,Shaggy
1817,11024,Velma
13922,11024,Patrick
1039,11024,Old Man Wickles
1462,11024,Jacobo
5588,11024,Heather
142995,79108,David Wozniak
1461,2103,Chris Kelvin
11317,2103,Rheya
19492,2103,Gordon
4654,2103,Snow
8198,2103,Gibarian
1080265,2103,Friend #1
5292,14462,Major Bennett Ezekiel Marco
5064,14462,Senator Eleanor Prentiss Shaw (D-VA)
23626,14462,Congressman Raymond Prentiss Shaw (D-NY)
55314,14462,FBI Ag. Eugenie Rose
10127,14462,Senator Thomas Jordan (D-CT)
21657,14462,Jocelyne Jordan
2954,14462,CPL Al Melvin
16358,14462,Dr. Atticus Noyle
2310,14462,Delp
44302,14462,Agent Evan Anderson
15854,14462,Colonel Howard
15860,14462,Colonel Garret
6752,14462,Vaughn Utly
52057,14462,Senator Wells
61607,14462,Congressman Healy
16358,14462,Atticus Noyle
923,14462,Mark Whiting
20191,14462,Villalobos
70851,2179,Jack Black
22297,2179,Kyle Gass
22304,2179,himself
504,2179,The Stranger
7470,2179,Bud Black
7399,2179,Guitar Center Guy
533061,2179,Satan
1219029,2179,Open Mic Host
55673,2179,Lil' JB
2141,2179,Security Guard
61110,2179,Security Guard
56322,2179,Truck Stop Waitress
4764,2179,
23959,6961,Kat Ellis
20212,6961,Nick Mercer
9273,6961,Amy
1709,6961,Edward Fletcher-Wooten
53013,6961,Jeffrey
16480,6961,Victor Ellis
17693,6961,TJ
9273,6961,Amy
11318,6961,Bunny
12446,11843,Jacques Clouseau
290,11843,Sir Charles Litton
14503,11843,Charles Dreyfus
18915,11843,Claudine
14955,11843,Col. Sharki
82549,11843,Gen. Wadafi
53819,11843,Chief of Lugash Police
95125,11843,Mac
14107,11843,Pepe
21609,11843,The Fat Man
21944,11843,Cato Fong
11179,12225,Ben Willis
6639,12225,Sharon Pintey
63311,12225,Sean Higgins
73525,12225,Suzy
73528,12225,Brian 'Kung-Fu'
5064,9374,Madeline Ashton
62,9374,Dr. Ernest Menville
18892,9374,Helen Sharp
6588,9374,Lisle von Rhoman
51755,9374,Chagall
68528,9374,Dakota
42168,9374,Rose
11871,9374,Psychologist (as Alaina Reed Hall)
17225,9374,Anna
2226,9374,Hospital Doctor
1198786,9374,Maid in Ancient Greece (uncredited)
13472,10874,Long John Silver
19996,10874,Jim Hawkins
12094,10874,Mrs. Bluveridge
9188,10874,Billy Bones
64181,10874,
14965,995,Dallas
4165,995,The Ringo Kid
14966,995,Buck
8516,995,Hatfield
3383,995,Doc Josiah Boone
14967,995,Lucy Mallory
13555,995,Marshal Curly Wilcox
14968,995,Samuel Peacock
14969,995,Ellsworth H. Gatewood
14517,995,Lt. Blanchard
14970,995,Luke Plummer
113710,995,Indian Scout (uncredited)
88979,995,Cavalry Scout (uncredited)
30496,995,Billy Pickett (uncredited)
2776,995,Sergeant (uncredited)
120705,995,Chris (uncredited)
30513,995,Pony Express Agent (uncredited)
975692,995,Bartender in Tonto (uncredited)
4963,995,Man in Saloon (uncredited)
955691,995,Telegraph Operator (uncredited)
30299,995,Cavalryman Extra (uncredited)
4690,11336,Johnny Smith
69054,11336,Sarah Bracknell
4139,11336,Sheriff George Bannerman
8349,11336,Greg Stillson
14503,11336,Dr. Sam Weizak
2516,11336,Roger Stuart
10559,11336,Henrietta Dodd
14902,11336,Frank Dodd
12643,11336,Ambulance Driver
252,11336,Herb Smith
61185,11336,Vera Smith
243939,11336,Alma Frechette
133800,11336,Weizak's Mother
684,130739,Niko Fischer
28273,130739,Julika Hoffmann
5646,130739,Karl Speckenbach
2343,130739,Elli
44329,130739,Phillip Rauch
8799,130739,Walter Fischer
49767,130739,Ronny
697,130739,Friedrich
46989,130739,Kontrolleur Stefan
2882,11648,Sarah Nolan
3036,11648,Jake
20,11648,Carol
290,11648,Bill
20212,11648,Bob
47820,10086,Ben
3131,83201,Puss in Boots (voice)
58723,83201,Captain Of The Guard:Paolo The Squire
12098,83201,Food Prisoner
3926,4176,Hercule Poirot
7570,4176,Mrs. Harriet Belinda Hubbard
1936,4176,Signor Bianchi
4111,4176,Greta Ohlson
14061,4176,Countess Andrenyi
19162,4176,Pierre Paul Michel
738,4176,Colonel Arbuthnot
11857,4176,Mr. Beddoes
13325,4176,Prinzessin Dragomiroff
7301,4176,Hector MacQueen
13333,4176,Mary Debenham
12149,4176,Mr. Ratchett
13919,4176,Count Andrenyi
13329,4176,Mr. Cyrus Hardman
82495,4176,Hildegarde Schmidt
11028,4176,Doctor
26663,4176,Foscarelli
649,4176,Concierge
91722,4176,A.D.C.
97166,4176,Chief Attendant
17743,54553,Margo
677,575,"Tarek Fahd, Häftling Nr. 77"
7803,575,"Steinhoff, Häftling Nr. 38"
7804,575,"Schütte, Häftling Nr. 82"
7805,575,"Joe, Häftling Nr. 69"
5646,575,Berus
7818,575,Renzel
7822,575,Prof. Dr. Klaus Thon
7823,575,Dr. Jutta Grimm
7824,575,Lars
7827,575,Dora
7829,575,Hans
7830,575,Dennis
5125,575,Taxifahrer
1229,9663,Starman
650,9663,Jenny Hayden
1270,9663,Mark Shermin
58423,9663,George Fox
15515,9663,Major Bell
123016,9663,Cop #1
54564,9663,Cook
4785,10992,Professor Brody
20,10992,Mrs. Brody
6199,10992,Sophie the Castle Maid
23880,10167,Sasha Petrosevitch
9779,10167,Donald Robert Johnson
61658,10167,Nicolas 'Nick' Frazier
19456,10167,49er Six
41737,10167,Warden El Fuego
1860,10167,Agent Hartmann
52330,10167,Reporter
3272,11918,Dragonfly
60072,11918,Jill Johnson
7633,11918,Uncle Albert Adams
4443,11918,Lou Landers
4175,11918,Dr. Whitby
6736,11918,Invisible Girl
55638,11918,Trey
75355,11918,Aunt Lucille
78433,11918,Lance Landers
65827,11918,The Chief of Police
19976,11918,Dr. Hawking
14416,11918,Blaine Riker
16845,11918,Julia Riker
999301,11918,Young Rick
56903,11918,Professor Xavier
1213786,11918,Dr. Strom
6598,900,Susan Vance
2638,900,Dr. David Huxley
2436,900,Major Horace Applegate
13819,900,Constable Slocum
13820,900,Mr. Gogarty
13816,900,Aunt Elizabeth Random
13821,900,Dr. Fritz Lehman
13822,900,Mrs. Hannah Gogarty
13823,900,Mr. Alexander Peabody
13824,900,Mrs. Lehman
1263061,900,David's Caddy (uncredited)
100763,900,Joe - Bartender (uncredited)
4303,900,Motorcycle Cop at Jail (uncredited)
2672,900,Circus Roustabout (uncredited)
34294,900,Zoo Official (uncredited)
104714,900,Minor Role (uncredited)
11701,14533,Gia Carangi
31167,14533,Linda
83051,14533,T.J.
96043,14533,Stephanie
52023,11954,Col. Tom Carlsen
22109,11954,Col. Colin Caine
6637,11954,Dr. Hans Fallada
44233,11954,Space Girl
2387,11954,Dr. Armstrong
10505,11954,Dr. Bukovsky
26707,11954,Roger Derebridge
2278,11954,Sir Percy Heseltine
12690,11954,Lamson
174520,11954,Pathologist
175975,11954,Physician
21874,14813,Scrooge McDuck
78076,14813,Mickey Mouse
78077,14813,Donald Duck
25627,14813,"Goofy, Will, Ryan, Pete"
4173,11313,Ted Brautigan
21028,11313,Robert 'Bobby' Garfield
15250,11313,Elizabeth 'Liz' Garfield
21027,11313,Carol Gerber
52,11313,Adult Bobby Garfield
21088,11313,Monte Man
19453,11313,Len Files
1989,11313,Alana Files
1532,308,Don Johnston
1146,308,Sherry
4430,308,Laura
3063,308,Penny
4431,308,Carmen
2954,308,Winston
4432,308,Dora
4433,308,Lolita
4441,308,Sun Green
4442,308,Young Man on Bus
4443,308,Ron
4445,308,Dan
2838,308,Carmen's Assistant
4451,308,The Kid
12898,9446,Michael Cromwell
519,9446,Richard Kempster
10080,9446,Dr. Patricia Cromwell
12139,9446,Charlotte
53492,9446,Mimi-Siku
2963,483,Sailor Ripley
4784,483,Lula Fortune
5293,483,Bobby Peru
5169,483,Marcelles Santos
1064,483,Dell
6587,483,Marietta Fortune
2067,483,Reggie
6588,483,Perdita Durango
5048,483,Johnnie Farragut
6465,483,Juana Durango
6681,483,Girl in Accident
7089,483,Pace Fortune
6726,483,Good Witch
1737,483,Dropshadow
938390,483,Mr. Reindeer
776,17159,Himself
4996,17159,Eddie's Sister (sketch)
171029,17159,Eddie's Aunt (sketch)
13315,17159,Uncle Gus (sketch)
2231,17159,Eddie's Uncle (sketch)
60846,175291,Craig
58019,175291,Vince
60072,175291,Violet
28638,175291,Colin
133401,175291,Audrey
61117,175291,Security Guard
237776,15080,Taeko (as 5th grade student) (voice)
617,15080,Torahige (voice)
52849,185574,Himself
34847,13971,Poppy
76226,13971,Molly
25113,13971,Ruby
76227,13971,Roddy
20162,13971,Mrs Kingsley
73462,13971,Harriet
36594,13971,Jennifer 'Drippy' Logan
18992,13971,Gerry Moore
124828,13971,Kate
123497,13971,Josie
1834,13971,Matron
61363,13971,Freddie
1350,110,Valentine Dussaut
1352,110,Richter Joseph Kern
49025,110,Le photographe
1145,110,Karol Karol
1137,110,Julie Vignon (de Courcy)
1146,110,Dominique
1138,110,Olivier
1145,110,Karol Karol
12642,14506,Hieronymus Karl Frederick Baron von Munchausen
10713,14506,Desmond:Berthold
98,14506,Sally Salt
936,14506,Vulcan
139,14506,Venus:Rose
378,14506,The Right Ordinary Horatio Jackson
24499,14506,Queen Ariadne:Violet
2157,14506,King of the Moon (as Ray D. Tutto)
982,14506,Heroic Officer
45948,121835,Thomas (as Kai Malina)
19234,121835,Omi
553005,121835,Bäuerin
1291,121835,Helmut
1204,11820,Katherine Ann Watson
205,11820,Betty Warren
12041,11820,Joan Brandwyn
1579,11820,Giselle Levy
417,11820,Constance Baker
17052,11820,Tommy Donegal
17287,11820,Bill Dunbar
1067581,11820,Louise
6238,11820,Amanda Armstrong
4726,11820,Nancy Abbey
111164,11820,Wedding Singer
82094,215814,Pvt. O'Leary
2228,10155,Bobby Cooper
1733,10155,Jake McKenna
16866,10155,Grace McKenna
73421,10155,Toby N. Tucker
6194,10155,Jenny
6280,10155,Sheriff Virgil Potter
879,10155,Darrell
10127,10155,Blind Man
21132,10155,Biker #1
15011,10155,Boyd
12410,10155,Ed
14415,10155,Flo
12133,10155,Bus Station Clerk
882,10155,Girl in Bus Station
37260,80591,Wally Winthrop
127558,80591,Wallis Simpson
19655,80591,Edward
52890,80591,William Winthrop
35029,80591,Ernest
1292,80591,King George V
33448,80591,Queen Mary
117640,80591,Al Fayed
10746,80591,Stanley Baldwin
58502,80591,Elizabeth
150587,80591,Lady Thelma
25072,80591,Evgeni
5576,9837,Moses:God
5469,9837,Ramesses II
2387,9837,Pharaoh Seti I
1160,9837,Zipporah
18277,9837,Miriam
4785,9837,Aaron
2047,9837,Jethro
15735,9837,The Queen
67773,9837,Hotep
519,9837,Huy
51547,9837,Additional Voices
169893,9837,Moses (singing voice)
91022,9837,Additional Voices
1008866,9837,Yocheved
130231,9837,Jethro (singing voice)
217524,9837,Young Miriam
11701,11081,Illeana Scott
569,11081,James Costa
2628,11081,Christopher Hart
4800,11081,Mrs. Rebecca Asher
15533,11081,Paquette
49265,109729,Tara
5216,109729,Dr. Campbell
124097,109729,Christian
64341,109729,Gina
20286,70196,Miller
1248,70196,Gerry
2220,70196,Chris Turner
126170,70196,Tyrone Jones
112429,70196,Hakeem
21028,60420,Jacob
72855,60420,Anna
72129,60420,Sam
84221,60420,Simon
83701,60420,Jackie
66881,60420,Liz
61659,60420,Mike Appletree
132963,60420,Ross
16847,123103,Gringo
84778,123103,Irina
77948,123103,V.I.P. Girl
6065,121789,Henry Whipple
29222,121789,Dean Whipple
21165,121789,Irene Whipple
6574,121789,Jim Johnson
1094091,121789,Cadence Farrow
69122,121789,Meredith Crown
10486,121789,Byron
6384,10393,Shane Falco
193,10393,Jimmy McGinty
35980,10393,Annabelle Farrell
18270,10393,Clifford Franklin
62066,10393,Jamal Jackson
15277,10393,Daniel Bateman
7026,10393,Nigel 'The Leg' Gruff
69807,28739,Paul
48312,28739,John
101806,28739,Cassie
4133,28739,Deputy Winston
87794,28739,Herman
2234,28739,Principal Sinclair
52860,28739,Toby
101805,28739,Dane
1292047,28739,Karen
106949,28739,Lucile
59263,82485,Arielle
22063,82485,Marek
6195,82485,Losada
126932,82485,Robyn
87741,82485,Shane
17834,82485,Kenny
4442,82485,Evers
211492,82485,Dallas
76021,82485,Lt. B. Morgan
8767,82485,Nate
29220,27902,Jenny Taylor
87440,27902,Jason Masters
76996,27902,Ryan Howell
99241,27902,Alexis Manetti
20753,27902,Ben Taylor
66526,27902,Chase
3138,27902,Belinda
84763,27902,Milo Dinsdale
77073,27902,Cell Phone Dan
190,10648,Insp. Harry Callahan
11066,10648,Lieutenant Briggs
14312,10648,Ofc. Charlie McCoy
15956,10648,Ofc. John Davis
21561,10648,Ofc. Phil Sweet
151447,10648,Ofc. Red Astrachan
64119,10648,Ofc. Mike Grimes
44042,10648,Early Smith
13307,10648,Prostitute
3414,10648,Frank Palancio
21925,10648,Pimp
14786,10648,DiGiorgio
161912,10648,Pool Girl (uncredited)
1101,10648,Demonstrator (uncredited)
517,9515,Julian Noble
17141,9515,Danny Wright
15250,9515,Carolyn 'Bean' Wright
36801,9515,Phil Garrison
61059,9515,Skinny Mexican Man
4492,9515,Mr. Randy
109,340,Jonathan Safran Foer
4846,340,Alex
4853,340,Leaf Blower
57492,9372,Himself
15234,8869,Chris McCormick
56152,8869,Sheriff Samantha Parker
56153,8869,Mike Parker
1245,8869,Ashley Parker
12975,8869,Harlan Griffith
1539,8869,Deputy Pete Willis
15374,8869,Wade
55547,8869,Bret
12543,8869,Gladys
67850,8869,Randy
11181,12900,Reinhard Heydrich
2283,12900,Adolf Eichmann
5472,12900,Dr. Wilhelm Stuckart
3547,12900,Dr. Gerhard Klopfer
74056,12900,SS Maj.Gen. Heinrich Müller
2405,12112,Angélique
49025,12112,Loïc
4166,12112,Rachel
67902,12112,
21593,10878,Darren Silverman
18324,10878,Wayne Lefessier
70851,10878,J.D. McNugent
2956,10878,Judith Fessbeggler
19275,10878,Sandy
8655,10878,Coach
69669,10878,Himself
22297,10878,Bar Dude
27776,2671,Reiko Asakawa
9195,2671,Ryuji Takayama
27781,2671,Takashi Yamamura
738,7007,Capt. John Connor
10814,7007,Lt. Webster Smith
1037,7007,Lt. Tom Graham
11398,7007,Eddie Sakamura
51805,7007,Bob Richmond
10134,7007,Yoshida-san
6719,7007,Senator John Morton
16936,7007,Phillips
